id,SalePrice
1885,234519.85552935905
1886,277080.0206488383
1887,218415.41107072358
1888,257644.765376872
1889,170005.34949214364
1890,116875.05523650847
1891,122176.75579141734
1892,93978.81244915404
1893,134510.95755739676
1894,126843.13478366811
1895,137795.66723060128
1896,128121.56977923952
1897,119023.4155138362
1898,113910.73811393167
1899,158927.9436794892
1900,145433.35745456806
1901,177133.99462381168
1902,159743.42547230216
1903,208609.16725986058
1904,139071.8929584208
1905,206919.23331273036
1906,151990.1021841968
1907,230815.6670115465
1908,104467.44915850737
1909,132924.58081072033
1910,119885.42693474417
1911,216710.60434226686
1912,334736.7564122635
1913,144969.32142832596
1914,55840.35496974732
1915,308543.482054385
1916,68970.50428503373
1917,242472.53355659047
1918,139774.7465362731
1919,186441.91696456037
1920,159077.94009339475
1921,367330.61511963105
1922,307824.27520734916
1923,240283.37718689317
1924,224127.4391744879
1925,193922.82646106777
1926,371724.7464382261
1927,135063.59304174324
1928,156572.03774405012
1929,126278.81340943517
1930,123343.27750341894
1931,138411.67903135798
1932,136651.67122111836
1933,178153.52024791593
1934,179866.97989375566
1935,171783.97607851573
1936,191015.76882843257
1937,183922.3823613026
1938,171772.60523111123
1939,248686.35974369332
1940,192766.25565110196
1941,169223.46052767488
1942,189593.0924651298
1943,205397.03024822855
1944,355297.30372822384
1945,399602.657437194
1946,134344.53351143224
1947,311629.95750788326
1948,186396.09199365295
1949,247478.02424960013
1950,185614.760049313
1951,252886.12789739124
1952,212563.4539399055
1953,171144.10638706028
1954,177947.33421221623
1955,134365.23272810175
1956,314517.6846235901
1957,154153.62069137226
1958,286084.4793453179
1959,144932.8985799228
1960,114125.48445625999
1961,115139.79552156091
1962,99137.21544141391
1963,110304.85384344574
1964,104941.36523907863
1965,139189.36104858684
1966,139579.6279591084
1967,293749.51263320463
1968,400658.19176179083
1969,376455.63308969006
1970,378170.83576575405
1971,437858.5425763162
1972,366015.30418910075
1973,276530.5410564434
1974,338025.854100388
1975,544878.3584751044
1976,263935.51081422984
1977,339363.7690106956
1978,335524.54891740246
1979,326823.09143175243
1980,203963.8939164906
1981,347425.36020776577
1982,208568.5227582577
1983,192705.737898567
1984,170344.2299724167
1985,217177.6031062099
1986,206172.3810187762
1987,173883.97774293367
1988,171198.9608365802
1989,194974.1464086869
1990,208268.82503129
1991,232300.22917520945
1992,214604.38882999943
1993,165991.04658927888
1994,233737.74604586893
1995,181922.25785259993
1996,244671.8663754666
1997,314759.6923352936
1998,318152.05235410924
1999,282644.064638019
2000,317595.75898665894
2001,284265.6579848526
2002,233618.60021205296
2003,251784.56944374755
2004,282831.2716533241
2005,222397.17287933614
2006,221756.88261728748
2007,250431.0430095859
2008,217453.85939798615
2009,193525.39321612904
2010,195069.67911258418
2011,138427.33445684586
2012,167708.30523541433
2013,179730.03336226114
2014,188825.9295404954
2015,208362.38131915743
2016,191179.87217604695
2017,196129.34575259732
2018,113315.9512337792
2019,130403.05180404658
2020,102705.1355292035
2021,95174.71955852985
2022,185599.955901418
2023,143803.90583898805
2024,281525.08826744376
2025,333489.53408981976
2026,173625.600726283
2027,156002.03231417845
2028,147610.31777659015
2029,165286.19885542692
2030,269863.42087964155
2031,241329.8731129657
2032,264298.10782545665
2033,258429.17877695156
2034,176245.95508802924
2035,217606.5040204199
2036,200650.86492260444
2037,213871.16239838008
2038,341858.6240084866
2039,227365.54027377127
2040,272447.0367856332
2041,316106.42883063783
2042,207793.6936008662
2043,179938.40927037873
2044,186344.45443706613
2045,210659.1508364892
2046,153655.24509721587
2047,148644.34198862163
2048,137281.463963813
2049,146943.33342578344
2050,175788.27957021887
2051,102010.31861277303
2052,120856.77665876846
2053,147986.5852461197
2054,93950.03193070213
2055,166633.09150719945
2056,139664.94647257385
2057,115125.04932788896
2058,220879.17418397378
2059,129512.28525152427
2060,177230.78194190635
2061,182428.16861296652
2062,130646.83344328322
2063,122051.16050414322
2064,140549.42175569228
2065,120940.90636881746
2066,163577.9793132678
2067,116931.1490740131
2068,153461.07866201605
2069,82923.43111444252
2070,118796.19399037065
2071,92776.6418415359
2072,131660.7373315765
2073,130700.1419286634
2074,180291.0367682667
2075,142331.24107771707
2076,120433.34763369076
2077,158491.99496630632
2078,121125.13001409946
2079,138966.5716575269
2080,117507.54141247386
2081,128868.26558413728
2082,113432.69052664262
2083,146446.39406846167
2084,106690.18368006757
2085,111993.81255773088
2086,92035.44465702823
2087,112757.08661831215
2088,97294.18894291567
2089,81246.10717655192
2090,118799.1245945729
2091,101790.83070512947
2092,121802.77166769432
2093,119830.16206330572
2094,109845.47122608597
2095,145908.4312231425
2096,81461.09234648402
2097,102049.97033772626
2098,147699.1495320836
2099,47069.49058131852
2100,60285.9925430432
2101,113665.47570985343
2102,125423.6376958064
2103,100315.21867063412
2104,142191.718939589
2105,132527.84322639712
2106,54901.36704884682
2107,183997.55882199938
2108,118224.98612667342
2109,101982.85230769508
2110,133394.5176024368
2111,136162.09791665306
2112,135852.87999794574
2113,118714.78128615348
2114,125546.89192771308
2115,165565.2736613238
2116,114454.7228680263
2117,146651.8678447412
2118,126640.1574199483
2119,117854.21484654298
2120,111643.42229815066
2121,88864.13181539778
2122,121748.89480221811
2123,81258.28417236508
2124,154164.4883275094
2125,126630.14495598484
2126,151450.45293613983
2127,184115.4028430925
2128,129916.08073673409
2129,94228.6663926344
2130,132266.52230277855
2131,131617.5965543412
2132,114785.82909899576
2133,128448.67856876078
2134,128032.5860769852
2135,98460.34043535352
2136,78729.98092476159
2137,103602.74084659261
2138,135411.91143841777
2139,149676.9782936913
2140,137942.2410112191
2141,157814.16792014876
2142,124877.01247238503
2143,150777.7773082257
2144,139473.70615951807
2145,138826.67891576936
2146,167290.2357600136
2147,152694.66249228793
2148,133390.64642749756
2149,161585.75456109698
2150,220920.32341080715
2151,114059.98851665892
2152,187827.14189155897
2153,167304.22157025008
2154,107427.5320056108
2155,140605.95224189642
2156,267969.2324845241
2157,234758.9401502171
2158,240777.1353415197
2159,216209.04789388567
2160,184611.2416758767
2161,234096.4209137613
2162,344447.3825048846
2163,360677.5097334364
2164,243402.4443711546
2165,198308.3104377311
2166,156902.03293930535
2167,213963.74961578523
2168,194872.7459238936
2169,194845.001115143
2170,214564.1541505707
2171,156988.97534541914
2172,130380.65773805173
2173,164739.08173215075
2174,223565.21504291525
2175,287098.62137221
2176,298295.9585706875
2177,234601.98373831165
2178,213930.4178513561
2179,135679.2687600003
2180,203303.9446921782
2181,194646.82298389327
2182,225112.96471736117
2183,188362.47926419874
2184,117157.45096852772
2185,123950.49732920414
2186,141674.69775422735
2187,149690.23843543217
2188,148040.8308326478
2189,314910.29897285736
2190,78494.26724295235
2191,78690.44464271524
2192,88408.74094460896
2193,112953.88712219703
2194,100671.16416948615
2195,108554.30425439782
2196,101281.89620161566
2197,118024.41329910027
2198,164201.61551523788
2199,181410.3369167022
2200,152640.65645252613
2201,146658.9299432175
2202,225639.405796806
2203,134235.21049043152
2204,177809.24178955337
2205,116214.74642595129
2206,145271.99000930265
2207,219113.34630161317
2208,265625.4569559493
2209,258877.25166668117
2210,117203.05514255691
2211,115350.74592018063
2212,122073.83096053345
2213,107647.03636236617
2214,144084.53395679194
2215,95009.39801313152
2216,148560.3002177383
2217,61012.12414502841
2218,72487.0258649649
2219,63671.103925235184
2220,73514.46201455036
2221,310549.36600484204
2222,271890.2945690585
2223,284646.29427806643
2224,206626.25291696232
2225,123273.821003726
2226,183642.52957471873
2227,198332.74787709565
2228,256809.68282973493
2229,253029.0070686416
2230,143352.30754335117
2231,213369.00992444594
2232,173517.7122800564
2233,185057.92598144698
2234,244775.32102757602
2235,225597.19085267832
2236,253548.6216487081
2237,309096.5916508327
2238,184666.0396839228
2239,105595.03001110339
2240,157115.19019603942
2241,164195.35004008707
2242,127468.58787133482
2243,132283.01363297168
2244,104858.23767736173
2245,98948.64018301372
2246,145443.64315845762
2247,115076.9418153628
2248,117611.3383345837
2249,109361.75472814284
2250,120933.56538472195
2251,93507.8202031392
2252,184454.9320574818
2253,147949.4513074324
2254,180048.19372720554
2255,184729.4495346954
2256,175769.4109040993
2257,207403.37207463296
2258,157273.06782423967
2259,172474.67195358948
2260,165311.40602462934
2261,180912.52610788576
2262,204495.29634781266
2263,382010.25672104396
2264,520413.4707117768
2265,180176.0839228445
2266,291087.42438770045
2267,354807.9697174046
2268,415808.7518348803
2269,145394.5599096265
2270,199440.489797822
2271,218701.75367355134
2272,198383.9532648841
2273,164596.69157205033
2274,182395.979843785
2275,156505.11791465853
2276,190335.4278587965
2277,181361.6400210479
2278,148287.440523388
2279,121789.96447616785
2280,121139.62227517036
2281,166485.6924894852
2282,188895.5294410833
2283,108761.41458638647
2284,115528.7383956014
2285,137880.7312345855
2286,122262.2799370834
2287,376153.97067815723
2288,269215.4795326245
2289,349419.40132190834
2290,443645.77808735194
2291,332454.46104972047
2292,437765.83015328343
2293,478316.874569725
2294,373495.0758281444
2295,495875.219673041
2296,278941.4397585377
2297,362339.94892429427
2298,343007.4596062517
2299,342775.5529384667
2300,327816.523171511
2301,319861.41368328955
2302,244879.88671621354
2303,240915.2926341909
2304,247816.12732454552
2305,209885.04818858398
2306,200481.8956423797
2307,205291.2894884239
2308,226117.55542838253
2309,291865.780040611
2310,204928.4970504485
2311,202190.0213919206
2312,170835.99057800492
2313,169875.08307658724
2314,178315.6657306079
2315,180600.16699507396
2316,198137.26157798807
2317,189109.5098242723
2318,186511.60072537526
2319,187324.4162909893
2320,184115.25266477358
2321,223948.19572370237
2322,182346.78486568143
2323,189137.67017515024
2324,179903.58528197737
2325,221770.69458664797
2326,172925.9766302709
2327,200933.7513550722
2328,224687.3294980449
2329,190444.1705114217
2330,180754.07665541014
2331,344591.5111968848
2332,376830.896951125
2333,319813.9512805396
2334,261084.15855869435
2335,289955.8072755978
2336,308349.50899746915
2337,198125.7168444123
2338,258341.81984423313
2339,214604.0859084234
2340,410242.74895374815
2341,214486.96307642636
2342,233858.3996238911
2343,225296.60088633536
2344,216838.50194814228
2345,228627.0221354688
2346,213231.59892292324
2347,201197.36722214846
2348,248738.40728216487
2349,174269.4087537709
2350,321435.6972471986
2351,270494.9113430157
2352,257827.29374930263
2353,250008.61118847298
2354,138348.56881046822
2355,142416.1756520421
2356,150063.04126063475
2357,186059.3767836231
2358,205410.39108462058
2359,130830.17393035415
2360,112033.73495838903
2361,148796.36455370835
2362,272598.05464602617
2363,139740.35054738578
2364,154443.07766536978
2365,218120.2103991716
2366,194957.0048438632
2367,228671.7732516334
2368,217815.751054264
2369,223802.5715105136
2370,162259.65160959674
2371,166976.2746268423
2372,193938.73503491038
2373,281937.9979308273
2374,320567.309972554
2375,243694.65407507867
2376,290929.9331306017
2377,335304.88528876036
2378,147360.06672988096
2379,203319.379793957
2380,159076.45591835855
2381,185962.26764825155
2382,198739.22150784355
2383,209194.45443105945
2384,248441.65459930574
2385,160616.25679396538
2386,132879.85750477825
2387,132648.23751686615
2388,101653.34577843898
2389,116138.02305243301
2390,147241.55744563145
2391,151011.8866041797
2392,110240.50032177653
2393,173001.67475415935
2394,139365.9465617014
2395,210048.28902443117
2396,137941.678135037
2397,232467.04110212592
2398,133377.30743392417
2399,71148.3890936739
2400,62844.511907338
2401,114452.30528781757
2402,143580.3249047057
2403,145487.53819913804
2404,156413.55013465055
2405,161984.25631424758
2406,141043.65203709374
2407,131673.3685484315
2408,153406.67847105028
2409,119989.73143201997
2410,167573.5954598478
2411,113737.25508948755
2412,160716.03908767653
2413,132362.94143985008
2414,157594.29596141857
2415,138137.77719988517
2416,127480.5338057355
2417,132192.40123770444
2418,129050.93064837786
2419,132995.879568238
2420,123724.78604852803
2421,162592.62931909788
2422,102098.22780439763
2423,124566.40910737161
2424,156157.7690955265
2425,192535.8474197772
2426,137884.1260254922
2427,138419.94240184932
2428,175268.41243319566
2429,109689.13937889549
2430,132331.95200175996
2431,112790.35318654637
2432,143751.6318237761
2433,144302.54250621935
2434,141710.29292658047
2435,152963.46093184096
2436,100358.90501215315
2437,99748.9343061646
2438,119459.56983844204
2439,102048.42407088139
2440,122280.4671489408
2441,102623.2980189198
2442,93675.14456923143
2443,129911.5210625936
2444,132080.0925276649
2445,98839.76096149144
2446,143234.43947638513
2447,181072.22242721278
2448,123779.08377066231
2449,116242.58317917876
2450,156417.3558064378
2451,115512.19098399594
2452,196925.654522192
2453,91351.30447969113
2454,124226.67888256448
2455,127045.6469571414
2456,146938.03341238384
2457,136698.29239222518
2458,135752.10478493606
2459,109980.80339938767
2460,145688.02172453364
2461,125767.49543342202
2462,131649.61322811552
2463,129967.62895283761
2464,176658.3044298454
2465,154309.34161550374
2466,130058.98479584517
2467,124589.48175473363
2468,84463.97582690988
2469,83544.14735631233
2470,195697.13789382388
2471,210410.97540861904
2472,170434.58677843557
2473,113661.94678813378
2474,72480.23746835125
2475,223242.64701459146
2476,114107.74000881125
2477,133452.64989082495
2478,165825.66424023625
2479,100940.98855727058
2480,146286.91094286772
2481,120624.18098947169
2482,125481.78012440309
2483,105710.40502957148
2484,121901.0775610527
2485,123050.18647969431
2486,146258.62299539993
2487,181688.58831430142
2488,157887.13254545105
2489,155362.41534088473
2490,134940.86224943574
2491,97805.71219964432
2492,194866.2575906331
2493,148046.48218613345
2494,160557.51748908573
2495,90125.85130730925
2496,250135.96626902212
2497,162438.46838960052
2498,105941.45637301407
2499,82155.80703767491
2500,116052.91683585427
2501,147918.70455510842
2502,142891.37129024588
2503,103109.39656696262
2504,184427.59274626308
2505,231641.6641436368
2506,254058.01912553696
2507,285999.5054662846
2508,253421.59860694257
2509,216051.08895334497
2510,213585.47902725515
2511,172117.57493518756
2512,199494.6798505207
2513,234712.87623781554
2514,247774.79999403364
2515,147041.52175650085
2516,177991.84573230488
2517,144794.1498246609
2518,155902.257202649
2519,229464.84854952362
2520,217858.72117474393
2521,186532.90772330944
2522,229196.2370033253
2523,121048.61309771429
2524,138356.7457775382
2525,145771.07706429227
2526,138929.1647899819
2527,115202.71325837786
2528,125303.73562910408
2529,130451.92502064133
2530,116922.75803267483
2531,243694.4370005577
2532,223633.51682613132
2533,195915.4678949138
2534,226113.79716210376
2535,292781.7190355581
2536,239320.54047788712
2537,237869.08699632992
2538,180988.5022252788
2539,188321.67397319042
2540,181427.11470886576
2541,174452.6511501445
2542,160741.74158703964
2543,120151.94447311632
2544,122420.4359059001
2545,144436.84346308763
2546,134112.41925599362
2547,133997.7441414365
2548,157922.04519316985
2549,150196.444200089
2550,777620.4738958188
2551,132081.48514394718
2552,131821.6660227228
2553,76838.29493243719
2554,94024.7184756124
2555,112041.6004054118
2556,96164.21368069171
2557,105222.31443102805
2558,149978.92895254854
2559,149951.7598432016
2560,144035.09105672085
2561,136823.8356078315
2562,140770.11055641362
2563,138106.05086557637
2564,194017.68087824053
2565,140442.55925754356
2566,151664.93265531043
2567,146379.0265346174
2568,203681.6420738719
2569,243323.09489370443
2570,115405.26715110453
2571,191000.09509227914
2572,143324.53284974693
2573,237989.50421131795
2574,301061.0702020723
2575,131674.38557545975
2576,117209.58547504972
2577,140969.7363304575
2578,82718.4148839541
2579,55926.57607008378
2580,90349.57523177992
2581,93287.38808374891
2582,100655.49070392709
2583,271967.72200506646
2584,186670.67117622218
2585,189806.80214471152
2586,233305.76707138467
2587,199379.25519103312
2588,139135.21533814777
2589,152687.9181759764
2590,204272.14017589114
2591,227479.00290386792
2592,218450.28194771815
2593,252754.8000036679
2594,183223.61435576616
2595,202829.76856490847
2596,287245.1985004903
2597,190669.60557547514
2598,273713.3852990845
2599,337367.4906615595
2600,174819.85966560643
2601,147626.84701581727
2602,83682.48982171096
2603,97503.23548258175
2604,92090.60386912392
2605,80514.68147267103
2606,154214.96351954734
2607,202358.2741984163
2608,209022.09811994372
2609,176135.10945393002
2610,111413.36958601404
2611,122293.21430536262
2612,166805.87369557144
2613,126016.7729836186
2614,115783.97501902533
2615,162090.63938956906
2616,151122.9339225796
2617,194237.83150424907
2618,225430.1215833911
2619,204457.12878609385
2620,184546.74872763926
2621,171151.3917946008
2622,180349.15597292306
2623,236571.11613267582
2624,314635.4286071098
2625,306381.0160506011
2626,171186.73511968233
2627,160705.25090549575
2628,461538.09899984667
2629,507449.85530748835
2630,360621.8052861717
2631,504578.21674525883
2632,413881.4093743418
2633,295439.2502122901
2634,436956.5470280825
2635,160951.88005838025
2636,168773.2343927945
2637,179377.83703475515
2638,271023.131390906
2639,180236.3991944636
2640,151265.2071838749
2641,98267.91366670263
2642,195720.54847943885
2643,103041.54249979636
2644,120238.2212756715
2645,110485.02015759646
2646,95195.89956859846
2647,105709.20190574558
2648,142655.57237091148
2649,144502.92104688002
2650,129329.73529447461
2651,139900.7579630805
2652,391110.0411919413
2653,249030.56694727423
2654,258825.3189699397
2655,400403.51862228155
2656,318266.68875839765
2657,366933.68803029746
2658,311340.33026258246
2659,291989.25693571795
2660,367894.978714801
2661,356188.4512417203
2662,363860.2014990377
2663,285561.1811784401
2664,282466.5374881049
2665,317167.3976619917
2666,288737.24379218474
2667,170282.9746568151
2668,178333.5168730078
2669,190328.2167681463
2670,278995.54278295336
2671,188332.60765125544
2672,196594.17517372937
2673,201670.58580319688
2674,195991.2997484621
2675,167018.3931389717
2676,194474.80897586417
2677,199388.84826551375
2678,248196.0427445603
2679,276882.71404960373
2680,284334.2129147082
2681,397762.0590677283
2682,315167.7906459855
2683,483383.3938690821
2684,306928.9027658684
2685,333929.9519741883
2686,245399.10587484515
2687,302897.049697032
2688,217529.63901972992
2689,209823.4871556054
2690,413092.5973411099
2691,190549.99802092192
2692,136999.47015168515
2693,207565.03915917448
2694,141171.98448680135
2695,192303.7069736931
2696,181835.9948799949
2697,186941.9385043463
2698,198548.28747014052
2699,178706.51076074882
2700,158097.5300833621
2701,154029.09090223853
2702,113236.6182184614
2703,131411.0450370422
2704,137333.83282309124
2705,114036.66895196486
2706,107110.56546452947
2707,127769.6475991013
2708,133512.75039705745
2709,103566.4507960744
2710,124714.19332771779
2711,298416.2927121025
2712,363891.5569008179
2713,169189.2386557366
2714,148402.35983985066
2715,170991.12592154497
2716,146299.63349174263
2717,192144.51099130907
2718,216128.0355467612
2719,160359.4247180627
2720,172133.37896274406
2721,129318.3899699284
2722,160532.40214140448
2723,138967.1681184955
2724,121291.79206402034
2725,128641.9971082271
2726,154323.77085234344
2727,170715.52485391957
2728,192228.8790341663
2729,148880.09627179295
2730,150568.99060011707
2731,138839.49775022877
2732,138700.17368810452
2733,154367.56926952043
2734,147579.57803250922
2735,143190.67083705394
